KeyID,Year,MajorTopic,subTopicCode,Topic,Mood,Congress
3386,2001,20,2004,2004,86.511,107
3393,2001,21,0,2100s,89.531,107
3394,2001,21,2105,2105,,107
3416,2001,99,,,65.147,107
3418,2002,10,0,1000s,77.389,107
3419,2002,10,1001,1001,76.732,107
3420,2002,10,1002,1002,75.342,107
3427,2002,12,1200,1200,74.642,107
3428,2002,12,0,1200s,50.951,107
3429,2002,12,1203,1203,86.34,107
3430,2002,12,1210,1210,22.182,107
3431,2002,12,1211,1211,76.621,107
3432,2002,12,1212,1212,70.049,107
3433,2002,13,1300,1300,68.93,107
3434,2002,13,0,1300s,57.057,107
3435,2002,13,1302,1302,54.091,107
3436,2002,14,1403,1403,64.28,107
3437,2002,15,1500,1500,60.227,107
3438,2002,15,0,1500s,61.768,107
3439,2002,15,1525,1525,,107
3440,2002,16,1600,1600,20.548,107
3441,2002,17,0,1700s,43.921,107
3442,2002,17,1701,1701,24.465,107
3443,2002,17,1798,1798,61.295,107
3445,2002,20,2000,2000,41.816,107
3446,2002,20,0,2000s,49.106,107
3447,2002,20,2004,2004,86.511,107
3454,2002,21,0,2100s,89.691,107
3455,2002,21,2105,2105,,107
3477,2002,99,,,64.308,107
3479,2003,10,0,1000s,77.663,108
3480,2003,10,1001,1001,77.064,108
3481,2003,10,1002,1002,73.625,108
3488,2003,12,1200,1200,70.801,108
3489,2003,12,0,1200s,49.633,108
3490,2003,12,1203,1203,85.929,108
3491,2003,12,1210,1210,22.134,108
3492,2003,12,1211,1211,78.602,108
3493,2003,12,1212,1212,64.359,108
3494,2003,13,1300,1300,69.122,108
3495,2003,13,0,1300s,58.954,108
3496,2003,13,1302,1302,55.522,108
3497,2003,14,1403,1403,64.606,108
3498,2003,15,1500,1500,59.681,108
3499,2003,15,0,1500s,61.238,108
3500,2003,15,1525,1525,,108
3501,2003,16,1600,1600,23.973,108
3502,2003,17,0,1700s,46.3,108
3503,2003,17,1701,1701,25.187,108
3504,2003,17,1798,1798,70.244,108
3506,2003,20,2000,2000,41.63,108
3507,2003,20,0,2000s,49.829,108
3508,2003,20,2004,2004,86.511,108
3515,2003,21,0,2100s,86.236,108
3516,2003,21,2105,2105,,108
3538,2003,99,,,64.177,108
3540,2004,10,0,1000s,78.031,108
3541,2004,10,1001,1001,77.396,108
3542,2004,10,1002,1002,71.228,108
3549,2004,12,1200,1200,66.96,108
3550,2004,12,0,1200s,52.032,108
3551,2004,12,1203,1203,85.619,108
3552,2004,12,1210,1210,23.329,108
3553,2004,12,1211,1211,80.603,108
3554,2004,12,1212,1212,68.284,108
3555,2004,13,1300,1300,73.035,108
3556,2004,13,0,1300s,58.985,108
3557,2004,13,1302,1302,56.853,108
3558,2004,14,1403,1403,65.118,108
3559,2004,15,1500,1500,57.955,108
3560,2004,15,0,1500s,59.711,108
3561,2004,15,1525,1525,,108
3562,2004,16,1600,1600,26.607,108
3563,2004,17,0,1700s,47.438,108
3564,2004,17,1701,1701,25.809,108
3565,2004,17,1798,1798,80.223,108
3567,2004,20,2000,2000,42.783,108
3568,2004,20,0,2000s,50.326,108
3569,2004,20,2004,2004,86.511,108
3576,2004,21,0,2100s,81.604,108
3577,2004,21,2105,2105,,108
3599,2004,99,,,62.724,108
3601,2005,10,0,1000s,79.635,109
3602,2005,10,1001,1001,79.103,109
3603,2005,10,1002,1002,73.533,109
3610,2005,12,1200,1200,60.202,109
3611,2005,12,0,1200s,53.064,109
3612,2005,12,1203,1203,87.93,109
3613,2005,12,1210,1210,23.443,109
3614,2005,12,1211,1211,78.667,109
3615,2005,12,1212,1212,68.963,109
3616,2005,13,1300,1300,78.241,109
3617,2005,13,0,1300s,59.722,109
3618,2005,13,1302,1302,57.637,109
3619,2005,14,1403,1403,65.974,109
3620,2005,15,1500,1500,58.874,109
3621,2005,15,0,1500s,60.314,109
3622,2005,15,1525,1525,,109
3623,2005,16,1600,1600,30.65,109
3624,2005,17,0,1700s,51.966,109
3625,2005,17,1701,1701,27.634,109
3626,2005,17,1798,1798,87.472,109
3628,2005,20,2000,2000,43.461,109
3629,2005,20,0,2000s,48.538,109
3630,2005,20,2004,2004,86.511,109
3637,2005,21,0,2100s,82.505,109
3638,2005,21,2105,2105,,109
3660,2005,99,,,64.063,109
3662,2006,10,0,1000s,81.28,109
3663,2006,10,1001,1001,80.811,109
3664,2006,10,1002,1002,77.264,109
3671,2006,12,1200,1200,60.201,109
3672,2006,12,0,1200s,52.325,109
3673,2006,12,1203,1203,90.039,109
3674,2006,12,1210,1210,24.382,109
3675,2006,12,1211,1211,76.702,109
3676,2006,12,1212,1212,69.884,109
3677,2006,13,1300,1300,80.484,109
3678,2006,13,0,1300s,60.872,109
3679,2006,13,1302,1302,58.208,109
3680,2006,14,1403,1403,67.287,109
3681,2006,15,1500,1500,57.424,109
3682,2006,15,0,1500s,58.383,109
3683,2006,15,1525,1525,,109
3684,2006,16,1600,1600,32.976,109
3685,2006,17,0,1700s,53.824,109
3686,2006,17,1701,1701,28.738,109
3687,2006,17,1798,1798,93.279,109
3689,2006,20,2000,2000,43.634,109
3690,2006,20,0,2000s,49.233,109
3691,2006,20,2004,2004,90.473,109
3698,2006,21,0,2100s,84.95,109
3699,2006,21,2105,2105,,109
3721,2006,99,,,63.177,109
3723,2007,10,0,1000s,83.808,110
3724,2007,10,1001,1001,83.421,110
3725,2007,10,1002,1002,80.082,110
3732,2007,12,1200,1200,60.201,110
3733,2007,12,0,1200s,54.146,110
3734,2007,12,1203,1203,88.185,110
3735,2007,12,1210,1210,24.565,110
3736,2007,12,1211,1211,76.695,110
3737,2007,12,1212,1212,68.863,110
3738,2007,13,1300,1300,78.204,110
3739,2007,13,0,1300s,60.936,110
3740,2007,13,1302,1302,58.151,110
3741,2007,14,1403,1403,67.952,110
3742,2007,15,1500,1500,58.868,110
3743,2007,15,0,1500s,59.852,110
3744,2007,15,1525,1525,,110
3745,2007,16,1600,1600,45.959,110
3746,2007,17,0,1700s,51.098,110
3747,2007,17,1701,1701,27.366,110
3748,2007,17,1798,1798,89.016,110
3750,2007,20,2000,2000,42.948,110
3751,2007,20,0,2000s,49.031,110
3752,2007,20,2004,2004,,110
3759,2007,21,0,2100s,85.936,110
3760,2007,21,2105,2105,,110
3782,2007,99,,,62.802,110
3784,2008,10,0,1000s,86.331,110
3785,2008,10,1001,1001,86.03,110
3786,2008,10,1002,1002,84.052,110
3793,2008,12,1200,1200,53.446,110
3794,2008,12,0,1200s,53.31,110
3795,2008,12,1203,1203,86.354,110
3796,2008,12,1210,1210,25.472,110
3797,2008,12,1211,1211,76.91,110
3798,2008,12,1212,1212,69.194,110
3799,2008,13,1300,1300,77.859,110
3800,2008,13,0,1300s,60.944,110
3801,2008,13,1302,1302,58.126,110
3802,2008,14,1403,1403,68.691,110
3803,2008,15,1500,1500,59.471,110
3804,2008,15,0,1500s,61.256,110
3805,2008,15,1525,1525,,110
3806,2008,16,1600,1600,38.71,110
3807,2008,17,0,1700s,49.42,110
3808,2008,17,1701,1701,26.356,110
3809,2008,17,1798,1798,86.473,110
3811,2008,20,2000,2000,43.653,110
3812,2008,20,0,2000s,49.407,110
3813,2008,20,2004,2004,,110
3820,2008,21,0,2100s,86.588,110
3821,2008,21,2105,2105,,110
3843,2008,99,,,63.278,110
3845,2009,10,0,1000s,82.939,111
3846,2009,10,1001,1001,82.622,111
3847,2009,10,1002,1002,83.001,111
3854,2009,12,1200,1200,,111
3855,2009,12,0,1200s,50.525,111
3856,2009,12,1203,1203,85.415,111
3857,2009,12,1210,1210,25.213,111
3858,2009,12,1211,1211,74.716,111
3859,2009,12,1212,1212,62.28,111
3860,2009,13,1300,1300,67.095,111
3861,2009,13,0,1300s,54.852,111
3862,2009,13,1302,1302,52.03,111
3863,2009,14,1403,1403,64.689,111
3864,2009,15,1500,1500,60.384,111
3865,2009,15,0,1500s,62.973,111
3866,2009,15,1525,1525,,111
3867,2009,16,1600,1600,36.676,111
3868,2009,17,0,1700s,52.03,111
3869,2009,17,1701,1701,28.859,111
3870,2009,17,1798,1798,84.083,111
3872,2009,20,2000,2000,40.981,111
3873,2009,20,0,2000s,48.787,111
3874,2009,20,2004,2004,,111
3881,2009,21,0,2100s,85.93,111
3882,2009,21,2105,2105,,111
3904,2009,99,,,62.43,111
3906,2010,10,0,1000s,79.566,111
3907,2010,10,1001,1001,79.213,111
3908,2010,10,1002,1002,81.357,111
3915,2010,12,1200,1200,,111
3916,2010,12,0,1200s,48.189,111
3917,2010,12,1203,1203,84.705,111
3918,2010,12,1210,1210,25.613,111
3919,2010,12,1211,1211,72.721,111
3920,2010,12,1212,1212,60.257,111
3921,2010,13,1300,1300,64.577,111
3922,2010,13,0,1300s,54.123,111
3923,2010,13,1302,1302,50.742,111
3924,2010,14,1403,1403,58.974,111
3925,2010,15,1500,1500,57.538,111
3926,2010,15,0,1500s,59.061,111
3927,2010,15,1525,1525,,111
3928,2010,16,1600,1600,33.608,111
3929,2010,17,0,1700s,55.421,111
3930,2010,17,1701,1701,31.029,111
3931,2010,17,1798,1798,80.429,111
3933,2010,20,2000,2000,36.807,111
3934,2010,20,0,2000s,46.524,111
3935,2010,20,2004,2004,,111
3942,2010,21,0,2100s,84.879,111
3943,2010,21,2105,2105,,111
3965,2010,99,,,61.027,111
3967,2011,10,0,1000s,,112
3968,2011,10,1001,1001,,112
3969,2011,10,1002,1002,,112
3976,2011,12,1200,1200,,112
3977,2011,12,0,1200s,47.363,112
3978,2011,12,1203,1203,,112
3979,2011,12,1210,1210,27.972,112
3980,2011,12,1211,1211,,112
3981,2011,12,1212,1212,59.363,112
3982,2011,13,1300,1300,65.425,112
3983,2011,13,0,1300s,51.533,112
3984,2011,13,1302,1302,47.508,112
3985,2011,14,1403,1403,,112
3986,2011,15,1500,1500,56.2,112
3987,2011,15,0,1500s,57.582,112
3988,2011,15,1525,1525,,112
3989,2011,16,1600,1600,42.501,112
3990,2011,17,0,1700s,,112
3991,2011,17,1701,1701,,112
3992,2011,17,1798,1798,,112
3994,2011,20,2000,2000,33.702,112
3995,2011,20,0,2000s,44.583,112
3996,2011,20,2004,2004,,112
4003,2011,21,0,2100s,,112
4004,2011,21,2105,2105,,112
4026,2011,99,,,,112
4027,1952,99,,,47.703,82
4028,1953,99,,,54.021,83
4029,1954,99,,,52.015,83
4030,1955,99,,,56.397,84
4031,1956,99,,,58.646,84
4032,1957,99,,,60.316,85
4033,1958,99,,,64.726,85
4034,1959,99,,,65.139,86
4035,1960,99,,,64.071,86
4036,1961,99,,,67.631,87
4037,1962,99,,,67.166,87
4038,1963,99,,,64.899,88
4039,1964,99,,,61.438,88
4040,1965,99,,,64.798,89
4041,1966,99,,,65.899,89
4042,1967,99,,,64.178,90
4043,1968,99,,,64.014,90
4044,1969,99,,,59.189,91
4045,1970,99,,,60.883,91
4046,1971,99,,,63.256,92
4047,1972,99,,,62.321,92
4048,1973,99,,,58.31,93
4049,1974,99,,,60.574,93
4050,1975,99,,,58.037,94
4051,1976,99,,,55.653,94
4052,1977,99,,,53.221,95
4053,1978,99,,,52.825,95
4054,1979,99,,,50.993,96
4055,1980,99,,,50.084,96
4056,1981,99,,,51.67,97
4057,1982,99,,,52.369,97
4058,1983,99,,,53.951,98
4059,1984,99,,,55.638,98
4060,1985,99,,,55.588,99
4061,1986,99,,,56.75,99
4062,1987,99,,,59.512,100
4063,1988,99,,,59.753,100
4064,1989,99,,,59.981,101
4065,1990,99,,,59.801,101
4066,1991,99,,,60.368,102
4067,1992,99,,,59.365,102
4068,1993,99,,,57.04,103
4069,1994,99,,,53.683,103
4070,1995,99,,,52.64,104
4071,1996,99,,,53.266,104
4072,1997,99,,,54.338,105
4073,1998,99,,,55.277,105
4074,1999,99,,,55.516,106
4075,2000,99,,,56.381,106
4076,2001,99,,,54.94,107
4077,2002,99,,,56.862,107
4078,2003,99,,,59.593,108
4079,2004,99,,,59.161,108
4080,2005,99,,,60.165,109
4081,2006,99,,,61.447,109
4082,2007,99,,,60.828,110
4083,2008,99,,,62.639,110
4084,2009,99,,,62.641,111
4085,2010,99,,,58.959,111
4086,2011,99,,,58.23,112
