KeyID,Year,Percentage,MajorTopic,Congress
1085,1958,0,18,85
1086,1959,0,18,86
1087,1960,0,18,86
1088,1961,0,18,87
1089,1962,0,18,87
1090,1963,0,18,88
1091,1964,0,18,88
1092,1965,0,18,89
1093,1966,0,18,89
1094,1967,0,18,90
1095,1968,0,18,90
1096,1969,0,18,91
1097,1970,0,18,91
1098,1971,0,18,92
1099,1972,0,18,92
1100,1973,0,18,93
1101,1974,0,18,93
1102,1975,0,18,94
1103,1976,0,18,94
1104,1977,0,18,95
1105,1978,0,18,95
1106,1979,0,18,96
1107,1980,0,18,96
1108,1981,0,18,97
1109,1982,0,18,97
1110,1983,0,18,98
1111,1984,0.00482817,18,98
1112,1985,0.0143678,18,99
1113,1986,0,18,99
1114,1987,0.022409,18,100
1115,1988,0,18,100
1116,1989,0.0189394,18,101
1117,1990,0.0129534,18,101
1118,1991,0.0101479,18,102
1119,1992,0.0149573,18,102
1120,1993,0.0147194,18,103
1121,1994,0.00643915,18,103
1122,1995,0.00966184,18,104
1123,1996,0.00237906,18,104
1124,1997,0.00744133,18,105
1125,1998,0.00682594,18,105
1126,1999,0.00649878,18,106
1127,2000,0.00588836,18,106
1128,2001,0.00370249,18,107
1129,2002,0,18,107
1130,2003,0.00161616,18,108
1131,2004,0.00542447,18,108
1132,2005,0.00494747,18,109
1133,2006,0.00478631,18,109
1134,2007,0.00456134,18,110
1135,2008,0.003528,18,110
1136,2009,0.003959,18,111
1137,2010,0.004042,18,111
1138,2011,0.004276,18,112
1139,2012,0.002419,18,112
1140,1946,,19,79
1141,1947,0.227685,19,80
1142,1948,0.333333,19,80
1143,1949,0.158132,19,81
1144,1950,0.364486,19,81
1145,1951,0.533333,19,82
1146,1952,0.339286,19,82
1147,1953,,19,83
1148,1954,0.210526,19,83
1149,1955,,19,84
1150,1956,0.185792,19,84
1151,1957,0.188198,19,85
1152,1958,0.0738892,19,85
1153,1959,0.0100925,19,86
1154,1960,0.418303,19,86
1155,1961,0.432272,19,87
1156,1962,0.333333,19,87
1157,1963,0.028169,19,88
1158,1964,0.142628,19,88
1159,1965,0.144111,19,89
1160,1966,0.049676,19,89
1161,1967,0.0481928,19,90
1162,1968,0.0271138,19,90
1163,1969,0.0277778,19,91
1164,1970,0.0467938,19,91
1165,1971,0.0151188,19,92
1166,1972,0.0156028,19,92
1167,1973,0.0294627,19,93
1168,1974,0.0278261,19,93
1169,1975,0.0314136,19,94
1170,1976,0.0419847,19,94
1171,1977,0.0457516,19,95
1172,1978,0.0422297,19,95
1173,1979,0.0431452,19,96
1174,1980,0.101726,19,96
1175,1981,0.0303479,19,97
1176,1982,0.0251989,19,97
1177,1983,0.0424591,19,98
1178,1984,0.056518,19,98
1179,1985,0,19,99
1180,1986,0,19,99
1181,1987,0.042577,19,100
1182,1988,0,19,100
1183,1989,0.0227273,19,101
1184,1990,0.0880829,19,101
1185,1991,0.0971296,19,102
1186,1992,0.0176282,19,102
1187,1993,0.0404784,19,103
1188,1994,0.0206053,19,103
1189,1995,0.0289855,19,104
1190,1996,0.0483743,19,104
1191,1997,0.0457928,19,105
1192,1998,0.0477816,19,105
1193,1999,0.0991064,19,106
1194,2000,0.0315963,19,106
1195,2001,0.0365268,19,107
1196,2002,0.0379488,19,107
1197,2003,0.0473814,19,108
1198,2004,0.0325206,19,108
1199,2005,0.0343109,19,109
1200,2006,0.0994156,19,109
1201,2007,0.0312389,19,110
1202,2008,0.033728,19,110
1203,2009,0.032603,19,111
1204,2010,0.033658,19,111
1205,2011,0.03209,19,112
1206,2012,0.030306,19,112
1207,1946,,20,79
1208,1947,0,20,80
1209,1948,0.0288462,20,80
1210,1949,0.0360158,20,81
1211,1950,0.0280374,20,81
1212,1951,0.0285714,20,82
1213,1952,0.0535714,20,82
1214,1953,,20,83
1215,1954,0,20,83
1216,1955,,20,84
1217,1956,0.00928962,20,84
1218,1957,0.000797448,20,85
1219,1958,0,20,85
1220,1959,0,20,86
1221,1960,0.0142645,20,86
1222,1961,0.00485699,20,87
1223,1962,0.0118243,20,87
1224,1963,0,20,88
1225,1964,0.00641026,20,88
1226,1965,0.0109014,20,89
1227,1966,0.0151188,20,89
1228,1967,0.0180723,20,90
1229,1968,0.0221192,20,90
1230,1969,0.00925926,20,91
1231,1970,0.0363951,20,91
1232,1971,0.0345572,20,92
1233,1972,0.0539007,20,92
1234,1973,0.0918544,20,93
1235,1974,0.135652,20,93
1236,1975,0.078534,20,94
1237,1976,0.103053,20,94
1238,1977,0.0305011,20,95
1239,1978,0.0388514,20,95
1240,1979,0.0387097,20,96
1241,1980,0.0448078,20,96
1242,1981,0.019245,20,97
1243,1982,0.0106101,20,97
1244,1983,0.0123839,20,98
1245,1984,0.0207327,20,98
1246,1985,0,20,99
1247,1986,0,20,99
1248,1987,0.0358543,20,100
1249,1988,0,20,100
1250,1989,0.0137311,20,101
1251,1990,0.0233161,20,101
1252,1991,0.018846,20,102
1253,1992,0.034188,20,102
1254,1993,0.0294388,20,103
1255,1994,0.0206053,20,103
1256,1995,0.0483092,20,104
1257,1996,0.0642347,20,104
1258,1997,0.0457928,20,105
1259,1998,0.0750853,20,105
1260,1999,0.0519903,20,106
1261,2000,0.0737832,20,106
1262,2001,0.0428065,20,107
1263,2002,0.0379715,20,107
1264,2003,0.0402484,20,108
1265,2004,0.0503265,20,108
1266,2005,0.0619081,20,109
1267,2006,0.0720749,20,109
1268,2007,0.0679138,20,110
1269,2008,0.053246,20,110
1270,2009,0.056497,20,111
1271,2010,0.080164,20,111
1272,2011,0.080796,20,112
1273,2012,0.099494,20,112
1274,1946,,21,79
1275,1947,0,21,80
1276,1948,0,21,80
1277,1949,0,21,81
1278,1950,0,21,81
1279,1951,0,21,82
1280,1952,0,21,82
1281,1953,,21,83
1282,1954,0,21,83
1283,1955,,21,84
1284,1956,0,21,84
1285,1957,0,21,85
1286,1958,0,21,85
1287,1959,0,21,86
1288,1960,0,21,86
1289,1961,0,21,87
1290,1962,0,21,87
1291,1963,0,21,88
1292,1964,0.000267094,21,88
1293,1965,0,21,89
1294,1966,0,21,89
1295,1967,0,21,90
1296,1968,0,21,90
1297,1969,0,21,91
1298,1970,0,21,91
1299,1971,0,21,92
1300,1972,0,21,92
1301,1973,0,21,93
1302,1974,0,21,93
1303,1975,0,21,94
1304,1976,0,21,94
1305,1977,0,21,95
1306,1978,0,21,95
1307,1979,0.00120968,21,96
1308,1980,0.000302755,21,96
1309,1981,0,21,97
1310,1982,0,21,97
1311,1983,0,21,98
1312,1984,0,21,98
1313,1985,0,21,99
1314,1986,0,21,99
1315,1987,0,21,100
1316,1988,0,21,100
1317,1989,0,21,101
1318,1990,0,21,101
1319,1991,0,21,102
1320,1992,0,21,102
1321,1993,0,21,103
1322,1994,0,21,103
1323,1995,0,21,104
1324,1996,0,21,104
1325,1997,0,21,105
1326,1998,0,21,105
1327,1999,0,21,106
1328,2000,0,21,106
1329,2001,0,21,107
1330,2002,0,21,107
1331,2003,0,21,108
1332,2004,0,21,108
1333,2005,0,21,109
1334,2006,0,21,109
1335,2007,0,21,110
1336,2008,0,21,110
1337,2009,0,21,111
1338,2010,0,21,111
1339,2011,0,21,112
1340,2012,0,21,112
1341,1946,,25,79
1342,1947,0.163389,25,80
1343,1948,0.099359,25,80
1344,1949,0.173326,25,81
1345,1950,0.0654206,25,81
1346,1951,0.152381,25,82
1347,1952,0.0357143,25,82
1348,1953,,25,83
1349,1954,0.122807,25,83
1350,1955,,25,84
1351,1956,0.132787,25,84
1352,1957,0.0829346,25,85
1353,1958,0.137793,25,85
1354,1959,0.174937,25,86
1355,1960,0.0700259,25,86
1356,1961,0.0755532,25,87
1357,1962,0.101351,25,87
1358,1963,0.131455,25,88
1359,1964,0.115385,25,88
1360,1965,0.0712576,25,89
1361,1966,0.0583153,25,89
1362,1967,0.0391566,25,90
1363,1968,0.0156975,25,90
1364,1969,0.0324074,25,91
1365,1970,0.0571924,25,91
1366,1971,0.0367171,25,92
1367,1972,0.0439716,25,92
1368,1973,0.05026,25,93
1369,1974,0.0486957,25,93
1370,1975,0.0366492,25,94
1371,1976,0.0954198,25,94
1372,1977,0.0544662,25,95
1373,1978,0.0439189,25,95
1374,1979,0.0516129,25,96
1375,1980,0.0451105,25,96
1376,1981,0.0451517,25,97
1377,1982,0.0570292,25,97
1378,1983,0.0760725,25,98
1379,1984,0.0874752,25,98
1380,1985,0.181034,25,99
1381,1986,0.229787,25,99
1382,1987,0.172549,25,100
1383,1988,0.4,25,100
1384,1989,0.138258,25,101
1385,1990,0.130181,25,101
1386,1991,0.107277,25,102
1387,1992,0.149038,25,102
1388,1993,0.0450782,25,103
1389,1994,0.147457,25,103
1390,1995,0.103865,25,104
1391,1996,0.105472,25,104
1392,1997,0.108758,25,105
1393,1998,0.0930034,25,105
1394,1999,0.10723,25,106
1395,2000,0.091047,25,106
1396,2001,0.0787381,25,107
1397,2002,0.081241,25,107
1398,2003,0.0670276,25,108
1399,2004,0.0563724,25,108
1400,2005,0.0597463,25,109
1401,2006,0.0941914,25,109
1402,2007,0.0676129,25,110
1403,2008,0.053112,25,110
1404,2009,0.048938,25,111
1405,2010,0.049174,25,111
1406,2011,0.052363,25,112
1407,2012,0.060493,25,112
